career_id,career_name,domain,difficulty_level,year,layoffs,openings,avg_salary_inr,job_description,required_skills,top_tools_technologies,education_requirements,years_of_experience,pros,cons,industry_growth_index,ai_automation_risk
9,AI Research Scientist,Artificial Intelligence,Advanced,2018,11575,13704,"11,70,000 – 46,70,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2019,6857,19765,"12,60,000 – 50,40,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2020,9074,18917,"13,60,000 – 54,40,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2021,20001,32268,"14,70,000 – 58,80,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2022,31761,183790,"15,90,000 – 63,50,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2023,56393,64897,"17,10,000 – 68,60,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2024,20812,97704,"18,50,000 – 74,10,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
9,AI Research Scientist,Artificial Intelligence,Advanced,2025,13842,27268,"20,00,000 – 80,00,000",Conducts advanced research to develop new algorithms techniques and technologies in artificial intelligence.,"Deep learning, NLP, Computer vision, Research paper writing, Mathematics, Statistical modeling","PyTorch, JAX, TensorFlow, CUDA, Weights & Biases, HuggingFace","PhD or Master's in AI, ML, CS, or Mathematics",4–10 years,"Frontier research, Academic prestige, Exceptional salaries at top labs","Very high entry bar, Slow career progression, Publish-or-perish pressure",31,7.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2015,20391,60100,"10,20,000 – 32,40,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2016,8336,12186,"11,00,000 – 35,00,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2017,21654,73389,"11,90,000 – 37,80,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2018,19177,13724,"12,80,000 – 40,80,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2019,7318,9982,"13,90,000 – 44,10,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2020,14692,42826,"15,00,000 – 47,60,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2021,15912,192963,"16,20,000 – 51,50,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2022,40225,25744,"17,50,000 – 55,60,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2023,35432,49942,"18,90,000 – 60,00,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2024,41021,30609,"20,40,000 – 64,80,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
10,AI Solutions Architect,Artificial Intelligence,Advanced,2025,19191,37719,"22,00,000 – 70,00,000",Designs and plans large scale artificial intelligence systems and architectures used by companies to solve complex problems.,"Solution design, Cloud AI services, Enterprise architecture, ML pipelines, Client communication","AWS, Azure AI, GCP Vertex AI, Terraform, Docker, REST APIs",Bachelor's/Master's in CS or Engineering,6–12 years,"Senior leadership role, Very high pay, Cross-industry demand","High responsibility, Client-facing pressure, Broad skill requirements",36,8.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2015,5714,46169,"7,40,000 – 20,80,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2016,9933,15124,"8,00,000 – 22,50,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2017,5922,29093,"8,60,000 – 24,30,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2018,5443,66853,"9,30,000 – 26,30,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2019,13186,111172,"10,10,000 – 28,40,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2020,22636,32437,"10,90,000 – 30,60,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2021,6872,12357,"11,80,000 – 33,10,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2022,65759,24537,"12,70,000 – 35,70,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2023,42048,148774,"13,70,000 – 38,60,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2024,92349,51053,"14,80,000 – 41,70,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
11,AI Systems Engineer,Artificial Intelligence,Advanced,2025,44544,307680,"16,00,000 – 45,00,000",Builds reliable AI infrastructure pipelines and systems that allow machine learning models to run efficiently in production environments.,"System design, Embedded AI, Edge computing, CUDA, C++, Model optimization","NVIDIA Jetson, TensorRT, OpenVINO, ONNX, C++, Python","Bachelor's/Master's in CS, Electronics, or Robotics",4–8 years,"Hardware-software intersection, Critical industry role, High pay","Niche hardware expertise required, Limited companies hiring, Complex debugging",33,9.5
12,Analytics Engineer,Data Science & Analytics,Intermediate,2015,33104,31605,"4,60,000 – 13,90,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2016,22951,30105,"5,00,000 – 15,00,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2017,12519,25422,"5,40,000 – 16,20,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2018,7977,46470,"5,80,000 – 17,50,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2019,11403,13041,"6,30,000 – 18,90,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2020,36740,15490,"6,80,000 – 20,40,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2021,5812,136000,"7,40,000 – 22,10,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2022,36672,81068,"7,90,000 – 23,80,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2023,46192,18423,"8,60,000 – 25,70,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2024,84631,47138,"9,30,000 – 27,80,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
12,Analytics Engineer,Data Science & Analytics,Intermediate,2025,27880,44317,"10,00,000 – 30,00,000",Designs systems that collect process and analyze large volumes of data to generate useful insights for organizations.,"SQL, dbt, Data modeling, ETL pipelines, Python, Business intelligence","dbt, BigQuery, Snowflake, Looker, Airflow, Python","Bachelor's in CS, Statistics, or Engineering",2–5 years,"Bridge between data engineering and analytics, High demand, Clear career path","Requires both coding and business acumen, Tool ecosystem changes rapidly",27.5,22
13,API Developer,Software Development,Intermediate,2015,25669,52968,"3,70,000 – 11,60,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2016,18930,44057,"4,00,000 – 12,50,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2017,5564,17843,"4,30,000 – 13,50,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2018,18052,32876,"4,70,000 – 14,60,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2019,28241,44805,"5,00,000 – 15,80,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2020,14790,70355,"5,40,000 – 17,00,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2021,26230,58927,"5,90,000 – 18,40,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2022,12736,44535,"6,40,000 – 19,80,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2023,61555,54908,"6,90,000 – 21,40,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2024,16244,19410,"7,40,000 – 23,10,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
13,API Developer,Software Development,Intermediate,2025,14985,290448,"8,00,000 – 25,00,000",Develops application programming interfaces that allow different software systems to communicate and exchange information efficiently.,"REST APIs, GraphQL, Authentication, API design, Backend programming, Documentation","Node.js, FastAPI, Postman, Swagger, Express, Django REST",Bachelor's in CS or IT,2–5 years,"High demand across all industries, Foundation of modern software, Good remote options","Security vulnerabilities risk, Breaking changes management, Versioning complexity",18,31
14,AR Developer,XR / Metaverse,Advanced,2015,8147,45725,"4,60,000 – 13,90,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2016,28154,38870,"5,00,000 – 15,00,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2017,13867,10364,"5,40,000 – 16,20,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2018,24916,22040,"5,80,000 – 17,50,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2019,10283,19858,"6,30,000 – 18,90,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2020,26738,57548,"6,80,000 – 20,40,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
14,AR Developer,XR / Metaverse,Advanced,2021,15656,39254,"7,40,000 – 22,10,000",Creates augmented reality experiences that overlay digital content onto the real world using mobile devices or smart glasses.,"ARKit/ARCore, Unity, Computer vision, 3D math, Spatial computing, C#","ARKit, ARCore, Unity, Vuforia, Spark AR, Lens Studio","Bachelor's in CS, Game Development, or related field",2–5 years,"Emerging technology, Exciting use cases in retail/education/healthcare, Good growth","Immature ecosystem, Hardware dependency, Limited mass adoption so far",24,18
